qid	docno	score_delta	query	text	relevance	perturbed	score	rank
855410	8751751	9.348746	what is theraderm used for	Quick Moisturizer Dry Skin Formula is an anti-aging multi-functional moisturizer for dry skin exclusively designed to quickly hydrate skin as it lifts up and smoothes the appearance of lines. UV protection in skin care: it's a day at the beach for many anti-aging products. Increasingly popular in skin product formulas, SPF's are a necessity in daily anti-aging care But since moisturizers contain nonpolar lipids, they lock in your body's natural moisture.	0	False	-9.005129	271
855410	1095539	9.342595	what is theraderm used for	The vitamin e benefits for healthy skin care also include its ability to regulate vitamin a in the body, which itself is important for healthy skin. Vitamin e added to lotions, creams, and other skin care products, as well as taken orally, plays a role in the anti-aging of skin.	0	False	-8.926425	266
1127540	2196252	9.334278	meaning of shebang	Enchiladas 1. An enchilada (/ˌɛntʃᵻˈlɑːdə/, Spanish: [entʃiˈlaða]) is a corn tortilla rolled around a filling and covered with a chili pepper sauce. Enchiladas can be filled with a variety of ingredients, including meat, cheese, beans, potatoes, vegetables or combinations.	0	False	-10.861859	288
855410	7972233	9.317814	what is theraderm used for	Hydrocortisone Anti-Itch Cream; Itch Relief Moisturizing Cream; Itch Relief Moisturizing Lotion; Moisturizing Cream; Moisturizing Cream with Pump; PM Facial Moisturizing Lotion; Psoriasis Moisturizing Cream; Renewing SA Foot Cream; SA Cream for Rough & Bumpy Skin; SA Lotion for Rough & Bumpy Skin; Skin Renewing Cream Serum; Skin Renewing Day Cream; Skin Renewing Gel Oil	0	False	-10.489417	325
1127540	5728327	9.312314	meaning of shebang	Definition of enchilada. 1  1 : a usually corn tortilla rolled around a savory mixture, covered with chili sauce, and usually baked. 2  2 : schmear, ball of wax the whole enchilada.	0	False	-9.8661375	241
855410	6441075	9.312272	what is theraderm used for	Lanolin, an ingredient found in skincare products, keeps chewing gum soft. It doesn't sound too bad until you find out it's a yellow waxy substance secreted by the sebaceous glands of sheep. Known as wool fat, lanolin is harvested by squeezing the sheep's harvested wool between rollers.	0	False	-9.446111	285
131843	5921674	9.293659	definition of a sigmet	From Wikipedia, the free encyclopedia. In the fields of computer security and information technology, computer security incident management involves the monitoring and detection of security events on a computer or computer network, and the execution of proper responses to those events.	0	False	-9.5807085	175
1051399	7876662	9.289571	who sings monk theme song	Randy Benton (played by Randy Boone) joined the show in the second season as a youthful ranch hand who plays guitar and sings duets of folk and country songs with Betsy Garth. In 1965 Decca Records released an LP of songs from the two singing actors.	0	False	-8.708312	308
855410	7004260	9.2736435	what is theraderm used for	Springdale, Arkansas - Travel and vacation weather averages, current conditions and forecasts.	0	False	-11.275126	364
855410	5008549	9.270137	what is theraderm used for	1 LANOLIN one of nature's own oils .... a humidifying protector. 2  LANOLIN exists as a natural oil on the skin and in the fibre of sheep's wool. 3  LANOLIN acts as a waterproof raincoat to the animal.  LANOLIN is referred to as 'wool fat or wool grease' by farmers.	0	False	-9.935473	305
1127540	5829204	9.270042	meaning of shebang	Noun. 1. ecosystem-a system formed by the interaction of a community of organisms with their physical environment. system, scheme-a group of independent but interrelated elements comprising a unified whole; a vast system of production and distribution and consumption keep the country going.Translations.. ecosystem-a system formed by the interaction of a community of organisms with their physical environment. system, scheme-a group of independent but interrelated elements comprising a unified whole; a vast system of production and distribution and consumption keep the country going. Translations.	0	False	-9.887446	242
855410	1886069	9.269513	what is theraderm used for	Deep Renewal is the anti-aging lip treatment that's clinically-proven to reduce visible signs of aging, deliver superb moisturization, and promote lasting lip health and vitality with consistent use. 1  Coenzyme Q-10…the gold standard for moisturization and overall revitalization.eep Renewal utilizes best-in-class ingredients for beautifully cared-for lips.	0	False	-8.546489	261
855410	5008545	9.264971	what is theraderm used for	1 LANOLIN acts as a waterproof raincoat to the animal. 2  LANOLIN is referred to as 'wool fat or wool grease' by farmers. 3  LANOLIN resembles the sebaceous secretions of our own skin.  LANOLIN is separated from the shorn sheep's wool after each spring clipping.	0	False	-9.8026285	300
1127540	1123492	9.253319	meaning of shebang	trade margin definition, trade margin meaning | English dictionary. trade. 1 international trade that is free of such government interference as import quotas, export subsidies, protective tariffs, etc. pl n (Economics) (Brit) the ratio of export prices to import prices.	0	False	-10.482526	270
855410	3486066	9.2441	what is theraderm used for	Hydropeptide Supreme – How it works and what is used. There are many advanced skin care products used in this treatment that will work to boost your skins appearance and complexion, here are some of the main contributors and what they do.	0	False	-8.280094	252
855410	7613452	9.235876	what is theraderm used for	Do not pick or squeeze pimples. This can make acne worse and damage the skin. Plus it can lead to infections. Avoid oil-based make-up and skin products. If you use a moisturizer for your face, a moisturizer labeled as “non-comedogenic” is often best. Q: What about over the counter medicines for acne? A: If you have mild acne, you can try non-prescription acne products.	0	False	-10.406579	321
1127540	4793237	9.229104	meaning of shebang	Noun. 1. subsystem-a system that is part of some larger system.system, scheme-a group of independent but interrelated elements comprising a unified whole; a vast system of production and distribution and consumption keep the country going.ubsystem-a system that is part of some larger system. system, scheme-a group of independent but interrelated elements comprising a unified whole; a vast system of production and distribution and consumption keep the country going.	0	False	-9.99429	244
131843	8440883	9.220804	definition of a sigmet	From Wikipedia, the free encyclopedia. Matching is a statistical technique which is used to evaluate the effect of a treatment by comparing the treated and the non-treated units in an observational study or quasi-experiment (i.e. when the treatment is not randomly assigned).	0	False	-8.823901	171
855410	7137616	9.22025	what is theraderm used for	WebMD experts and contributors provide answers to: what is methylprednisolone 4mg used to treat	0	False	-9.383169	282
1127540	1772889	9.208822	meaning of shebang	A Unix shell is a command-line interpreter or shell that provides a traditional user interface for the Unix operating system and for Unix-like systems.he Unix shell is both an interactive command language as well as a scripting programming language, and is used by the operating system as the facility to control (shell script) the execution of the system.	0	False	-10.737	280
855410	2201031	9.207992	what is theraderm used for	Every day, a new wonder cream hits store shelves with sky-high promises to make you look young. In fact, since our last anti-aging skin-care awards three years ago, well over 300 products have launched in just the 10 categories we've focused on here — moisturizers, eye creams, and more. So we set out again to discover, scientifically, which products really work.	0	False	-10.56157	332
1127540	3680007	9.193534	meaning of shebang	A shell script is a computer program designed to be run by the Unix shell, a command-line interpreter. The various dialects of shell scripts are considered to be scripting languages. Typical operations performed by shell scripts include file manipulation, program execution, and printing text. A script which sets up the environment, runs the program, and does any necessary cleanup, logging, &c is called a wrapper.	0	False	-10.451216	269
